16 18 20 38 48 56 2 3 5 7 9 22 25 28 29 31 44 46 52 58 60 62 64 66 11 54 68 74 14 23 34 36 40 42 50 70 72 
2 3 5 7 9 12 16 18 20 25 29 31 38 44 46 48 52 56 58 60 62 64 66 14 22 50 54 70 74 28 68 23 34 36 40 42 72 
2 3 5 7 9 14 18 20 22 25 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 54 69 74 11 15 23 28 72 
2 3 5 7 9 14 18 20 22 25 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 12 15 72 23 28 54 69 74 
2 3 5 7 9 12 16 18 20 25 29 31 38 44 46 48 52 56 58 60 62 64 66 14 22 50 54 70 74 28 69 23 34 36 40 42 72 
2 11 15 22 24 44 52 58 60 62 66 72 3 5 7 9 14 18 20 25 29 31 34 36 38 40 42 46 48 50 56 64 70 54 68 74 28 
2 3 5 7 9 14 18 20 22 25 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 12 15 24 72 54 68 74 28 
22 28 54 68 74 2 16 24 72 3 5 7 9 12 31 34 36 40 42 44 52 58 60 62 64 66 14 18 20 25 29 38 46 48 50 56 70 
2 11 15 22 24 44 52 58 60 62 66 72 3 5 7 9 14 18 20 25 29 31 34 36 38 40 42 46 48 50 56 64 70 28 54 69 74 
11 22 28 54 3 5 7 9 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 14 50 69 70 74 2 16 18 20 24 72 
14 18 20 25 28 29 38 46 48 50 56 70 2 3 5 7 9 11 15 22 31 34 36 40 42 44 52 58 60 62 64 66 24 54 68 73 74 
14 18 20 25 28 29 38 46 48 50 56 70 2 3 5 7 9 11 15 22 31 34 36 40 42 44 52 58 60 62 64 66 24 54 69 73 74 
2 11 15 22 44 52 58 60 62 66 28 64 72 46 50 54 68 74 18 20 38 48 56 3 5 7 9 25 29 33 34 36 40 42 24 70 14 
28 38 54 70 3 5 7 9 11 15 17 19 23 25 29 31 46 49 56 58 64 68 72 74 14 50 60 62 66 2 22 34 36 40 42 44 52 
3 5 7 9 28 31 34 36 40 42 64 11 15 19 38 46 54 68 70 74 2 22 24 44 52 72 14 17 25 29 50 56 58 60 62 66 49 
11 15 22 23 55 72 2 3 5 7 9 13 17 19 25 28 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 68 74 
2 13 22 28 55 3 5 7 9 12 16 17 19 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 72 50 70 68 74 
2 3 5 7 9 11 15 23 25 28 29 31 34 36 38 40 42 44 52 55 58 60 62 64 66 72 13 17 19 46 48 50 56 69 70 74 22 
2 13 22 28 55 3 5 7 9 12 16 17 19 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 72 50 69 70 74 
2 3 5 7 9 11 15 23 25 28 29 31 34 36 38 40 42 44 52 55 58 60 62 64 66 72 13 17 19 46 48 51 56 70 68 74 22 
2 3 5 7 9 11 15 23 25 28 29 31 34 36 38 40 42 44 52 55 58 60 62 64 66 72 17 19 46 48 56 69 70 74 13 51 22 
2 13 22 50 60 62 66 17 19 46 48 56 68 70 74 3 5 7 9 25 28 29 31 34 37 38 40 42 44 52 58 64 11 15 23 55 72 
2 13 22 50 60 62 66 17 19 46 48 56 69 70 74 3 5 7 9 25 28 29 31 34 37 38 40 42 44 52 58 64 11 15 23 55 72 
50 55 70 22 28 68 74 2 3 5 7 9 12 13 16 18 20 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 72 
2 13 22 50 60 62 66 3 5 7 9 11 15 17 19 23 25 28 29 31 34 36 38 40 42 44 46 52 56 58 64 70 72 49 68 74 55 
2 3 5 7 9 11 15 23 25 28 29 31 34 36 38 40 42 44 52 55 58 60 62 64 66 72 14 17 19 46 48 50 56 70 68 74 22 
3 5 7 9 12 22 23 25 28 29 31 34 36 38 40 42 44 52 55 58 60 62 64 66 72 2 14 16 50 70 17 19 46 48 56 68 74 
2 3 5 7 9 11 15 23 25 28 29 31 34 36 38 40 42 44 52 55 58 60 62 64 66 72 14 50 69 70 74 17 19 46 48 56 22 
3 5 7 9 12 22 23 25 28 29 31 34 36 38 40 42 44 52 55 58 60 62 64 66 72 2 16 17 19 46 48 56 14 50 69 70 74 
17 19 46 48 56 68 70 74 2 3 5 7 9 11 14 15 23 25 28 29 31 34 36 38 40 42 44 51 52 58 60 62 64 66 72 22 55 
3 5 7 10 14 25 29 31 34 36 40 42 44 51 52 58 60 62 64 66 11 15 23 28 38 55 70 72 2 22 17 19 46 48 56 68 74 
3 5 7 9 12 22 23 25 28 29 31 34 36 38 40 42 44 52 55 58 60 62 64 66 72 14 17 19 46 48 51 56 70 2 16 68 74 
17 19 46 48 56 69 70 74 2 3 5 7 9 11 14 15 23 25 28 29 31 34 36 38 40 42 44 51 52 58 60 62 64 66 72 22 55 
2 22 69 74 3 5 7 10 14 25 29 31 34 36 40 42 44 51 52 58 60 62 64 66 11 15 23 28 38 55 70 72 17 19 46 48 56 
2 3 5 7 9 14 18 20 22 25 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 11 15 23 28 72 68 74 55 
2 3 5 7 9 14 18 20 22 25 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 12 15 55 72 23 28 68 74 
2 3 5 7 9 11 15 22 23 28 31 34 36 40 42 44 52 58 60 62 64 66 72 18 20 25 29 38 46 48 56 14 50 69 70 74 55 
2 22 49 68 74 3 5 7 9 11 15 17 19 23 25 28 29 31 34 36 38 40 42 44 46 52 56 58 64 70 72 14 50 60 62 66 55 
11 15 23 68 72 74 2 3 5 7 9 13 31 50 64 17 19 22 27 46 48 54 56 26 29 34 36 38 40 42 44 52 58 60 62 66 70 
11 15 17 19 23 46 48 56 68 71 72 2 3 5 7 9 26 29 31 34 36 40 42 44 52 58 60 62 64 22 27 54 13 50 38 74 66 
2 3 5 7 9 13 31 50 64 17 19 22 27 46 48 54 56 26 29 34 36 38 40 42 44 52 58 60 62 66 70 11 15 23 69 72 74 
11 13 15 23 51 69 72 17 19 22 27 46 48 54 56 26 29 34 36 38 40 42 44 52 58 60 62 66 70 2 3 5 7 9 31 64 74 
2 3 5 7 9 17 19 26 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 11 15 23 68 72 74 14 22 27 50 54 
2 3 5 7 9 17 19 26 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 14 22 27 50 54 11 15 23 69 72 74 
14 66 69 74 2 3 5 7 9 26 29 31 34 36 40 42 44 52 58 60 62 64 17 19 22 27 46 48 54 56 11 15 23 51 72 38 70 
2 3 5 7 9 17 19 26 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 11 13 15 22 23 50 55 68 72 27 74 
22 26 29 34 36 40 42 44 52 58 60 62 66 2 3 5 7 9 13 31 50 64 27 68 74 17 19 46 48 56 71 11 15 23 55 72 38 
2 3 5 7 9 17 19 26 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 11 13 15 22 23 51 55 68 72 27 74 
2 3 5 7 9 11 15 22 23 26 28 29 31 34 36 40 42 44 52 58 60 62 64 66 72 38 54 68 74 13 17 19 46 48 50 56 70 
2 3 5 7 9 11 15 22 23 26 28 29 31 34 36 40 42 44 52 58 60 62 64 66 72 13 17 19 46 48 50 56 38 54 69 70 74 
2 3 5 7 9 11 15 22 23 26 28 29 31 34 36 40 42 44 52 58 60 62 64 66 72 38 54 69 70 74 13 51 17 19 46 48 56 
2 3 5 7 9 11 15 22 23 26 28 29 31 34 36 40 42 44 52 58 60 62 64 66 72 38 54 68 74 14 17 19 46 48 50 56 70 
2 3 5 7 9 11 15 22 23 26 28 29 31 34 36 40 42 44 52 58 60 62 64 66 72 14 17 19 46 48 50 56 38 54 69 70 74 
14 22 51 66 2 3 5 7 9 11 15 17 19 23 26 28 29 31 34 36 40 42 44 46 48 52 56 58 60 62 64 72 38 54 69 70 74 
2 3 5 7 9 13 17 19 31 46 48 50 56 64 11 15 22 23 26 28 29 34 36 38 40 42 44 52 55 58 60 62 66 70 72 68 74 
2 3 5 7 9 17 19 31 46 48 56 64 69 74 11 15 22 23 26 28 29 34 36 38 40 42 44 52 55 58 60 62 66 70 72 13 50 
11 15 22 23 26 28 29 34 36 38 40 42 44 52 55 58 60 62 66 70 72 2 3 5 7 9 17 19 31 46 48 56 64 13 51 68 74 
11 15 22 23 26 28 29 34 36 38 40 42 44 52 55 58 60 62 66 70 72 2 3 5 7 9 17 19 31 46 48 56 64 14 50 68 74 
2 3 5 7 9 17 19 31 46 48 56 64 69 74 11 15 22 23 26 28 29 34 36 38 40 42 44 52 55 58 60 62 66 70 72 14 50 
14 22 51 66 2 3 5 7 9 11 15 23 28 31 64 72 26 29 34 36 38 40 42 44 52 55 58 60 62 70 17 19 46 48 56 68 74 
2 3 5 7 9 11 15 22 23 25 27 29 31 34 36 38 40 42 44 52 54 58 60 62 64 66 68 72 13 17 19 46 48 50 56 70 75 
11 15 23 68 72 75 2 3 5 7 9 17 19 22 25 27 29 31 34 36 38 40 42 44 46 48 52 54 56 58 60 62 64 66 71 13 50 
3 5 7 9 12 16 17 19 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 72 50 68 70 75 2 13 22 27 54 
2 3 5 7 9 11 15 22 23 25 27 29 31 34 36 38 40 42 44 52 54 58 60 62 64 66 68 72 13 17 19 46 48 51 56 70 75 
11 15 23 68 72 75 2 3 5 7 9 17 19 22 25 27 29 31 34 36 38 40 42 44 46 48 52 54 56 58 60 62 64 66 71 13 51 
11 16 18 27 50 2 3 5 7 9 13 20 25 29 31 38 44 46 48 52 56 58 60 62 64 66 71 54 75 22 68 23 34 36 40 42 72 
2 3 5 7 9 12 13 16 18 20 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 72 50 68 70 75 22 27 54 
2 3 5 7 9 12 13 16 18 20 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 72 50 68 75 22 27 54 71 
2 3 5 7 9 11 15 22 23 25 27 29 31 34 36 38 40 42 44 52 54 58 60 62 64 66 68 72 14 17 19 46 48 50 56 70 75 
2 3 5 7 9 17 19 22 25 27 29 31 34 36 38 40 42 44 46 48 52 54 56 58 60 62 64 66 71 14 50 75 11 15 23 68 72 
2 3 5 7 9 16 23 25 29 31 34 36 38 40 42 44 52 58 60 62 64 66 72 54 75 14 17 19 46 48 50 56 70 22 68 11 27 
2 3 5 7 9 12 16 23 25 29 31 34 36 38 40 42 44 52 58 60 62 64 66 72 14 50 68 70 75 17 19 22 27 46 48 54 56 
11 14 15 23 51 68 72 75 2 3 5 7 9 22 25 27 29 31 34 36 38 40 42 44 52 54 58 60 62 64 66 17 19 46 48 56 70 
11 14 15 23 51 68 72 75 2 3 5 7 9 17 19 22 25 27 29 31 34 36 38 40 42 44 46 48 52 54 56 58 60 62 64 66 71 
11 15 23 68 72 75 2 3 5 7 9 14 18 20 22 25 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 27 54 
2 3 5 7 9 14 25 29 31 44 46 50 52 58 60 62 64 66 70 11 16 18 20 27 38 48 56 54 75 22 68 23 34 36 40 42 72 
2 3 5 7 9 12 16 18 20 25 29 31 38 44 46 48 52 56 58 60 62 64 66 14 50 68 70 75 22 27 54 23 34 36 40 42 72 
11 15 22 23 27 55 68 72 75 2 3 5 7 9 17 19 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 13 50 
11 15 22 23 27 55 68 72 75 2 3 5 7 9 17 19 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 71 13 50 
2 13 22 50 70 3 5 7 9 12 16 17 19 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 72 27 75 55 68 
2 13 22 50 69 3 5 7 9 12 16 17 19 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 72 55 75 27 
11 15 22 23 27 55 68 72 75 2 3 5 7 9 17 19 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 13 51 
11 15 22 23 27 55 68 72 75 2 3 5 7 9 17 19 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 71 13 51 
39 70 75 11 13 15 22 23 50 55 68 72 2 3 5 7 9 19 25 29 31 44 46 52 58 60 62 64 66 17 34 36 40 42 48 56 27 
2 3 6 7 9 11 15 17 19 23 25 29 34 36 40 42 44 46 48 52 56 58 60 62 66 68 70 75 22 27 55 31 39 64 72 13 50 
2 13 22 50 60 62 66 3 5 7 9 25 29 31 34 37 38 40 64 27 75 42 44 52 55 58 11 15 23 68 72 17 19 46 48 56 70 
11 15 22 23 27 55 68 72 75 2 3 5 7 9 17 19 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 14 50 70 
11 15 22 23 27 55 68 72 75 2 3 5 7 9 17 19 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 71 14 50 
22 27 68 75 2 14 16 50 70 3 5 7 9 12 23 25 29 31 34 36 38 40 42 44 52 55 58 60 62 64 66 72 17 19 46 48 56 
2 14 16 50 70 3 5 7 9 12 23 25 29 31 34 36 38 40 42 44 52 55 58 60 62 64 66 72 27 75 22 69 17 19 46 48 56 
11 14 15 23 51 68 72 75 22 27 55 2 3 5 7 9 17 19 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 
11 14 15 23 51 68 72 75 2 3 5 7 9 17 19 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 71 22 27 55 
2 3 5 7 10 14 22 25 29 31 34 36 40 42 44 52 58 60 62 66 17 19 38 46 48 55 56 70 27 75 64 68 11 15 23 51 72 
2 3 5 7 9 12 16 23 25 29 31 34 36 38 40 42 44 52 55 58 60 62 64 66 72 22 27 68 75 14 17 19 46 48 51 56 70 
11 14 15 22 23 51 55 72 2 3 5 7 9 19 25 29 31 44 46 52 58 60 62 64 66 39 68 70 27 75 17 34 36 40 42 48 56 
2 3 5 7 9 14 18 20 22 25 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 27 68 75 11 15 23 55 72 
2 3 5 7 9 14 18 20 22 25 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 12 15 23 55 72 27 68 75 
27 69 75 2 3 5 7 9 14 18 20 22 25 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 11 15 23 55 72 
2 3 5 7 9 13 17 19 25 28 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 22 75 11 15 23 68 72 54 
2 13 22 50 70 3 5 7 9 12 16 17 19 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 72 54 75 28 68 
2 3 5 7 9 11 15 23 25 28 29 31 34 36 38 40 42 44 52 58 60 62 64 66 68 72 13 17 19 46 48 51 56 70 22 75 54 
2 3 5 7 9 11 15 23 25 28 29 31 34 36 38 40 42 44 52 58 60 62 64 66 68 72 14 17 19 46 48 50 56 70 22 75 54 
3 5 7 9 11 16 17 23 25 29 31 34 36 38 40 42 46 48 56 58 60 62 64 66 72 54 75 2 22 44 52 28 68 14 50 70 19 
2 3 5 7 9 12 16 23 25 29 31 34 36 38 40 42 44 52 58 60 62 64 66 72 54 68 75 14 17 19 46 48 50 56 70 22 28 
2 3 5 7 9 11 14 15 23 25 28 29 31 34 36 38 40 42 44 51 52 58 60 62 64 66 72 54 75 22 68 17 19 46 48 56 70 
2 3 5 7 9 14 18 20 22 25 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 11 15 23 28 68 72 75 54 
16 18 20 38 48 56 2 3 5 7 9 22 25 28 29 31 44 46 52 58 60 62 64 66 14 50 68 70 75 23 34 36 40 42 72 11 54 
2 3 5 7 9 14 18 20 22 25 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 54 69 75 11 15 23 28 72 
2 3 5 7 9 13 17 19 25 28 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 11 15 22 23 55 68 72 75 
2 13 22 28 55 3 5 7 9 12 16 17 19 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 72 50 68 70 75 
2 13 22 28 55 3 5 7 9 12 16 17 19 23 25 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 72 50 69 75 
2 3 5 7 9 17 19 25 28 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 11 13 15 22 23 51 55 68 72 75 
2 13 22 50 60 62 66 3 5 7 9 11 15 17 19 23 25 28 29 31 34 36 38 40 42 44 46 52 56 58 64 70 72 55 68 75 49 
2 3 5 7 9 25 28 29 31 34 36 38 40 42 44 52 58 60 62 64 66 75 11 15 22 23 55 68 72 14 17 19 46 48 50 56 70 
3 5 7 9 12 22 23 25 28 29 31 34 36 38 40 42 44 52 55 58 60 62 64 66 72 2 14 16 50 70 68 75 17 19 46 48 56 
2 3 5 7 9 11 14 15 23 25 28 29 31 34 36 38 40 42 44 51 52 58 60 62 64 66 72 22 55 68 75 17 19 46 48 56 70 
2 3 5 7 9 14 18 20 22 25 29 31 34 36 38 40 42 44 46 48 50 52 56 58 60 62 64 66 70 55 68 75 11 15 23 28 72 
11 15 23 68 72 75 2 3 5 7 9 13 31 50 64 17 19 22 27 46 48 54 56 26 29 34 36 38 40 42 44 52 58 60 62 66 70 
11 15 17 19 23 46 48 56 68 71 72 38 75 2 3 5 7 9 26 29 31 34 36 40 42 44 52 58 60 62 64 22 27 54 13 50 66 
11 15 23 68 72 75 2 3 5 7 9 17 19 26 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 14 22 27 50 54 
11 15 22 23 27 55 68 72 75 2 3 5 7 9 17 19 26 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 13 50 
11 15 22 23 27 55 68 72 75 2 3 5 7 9 17 19 26 29 31 34 36 38 40 42 44 46 48 52 56 58 60 62 64 66 70 13 51 
2 3 5 7 9 22 26 29 31 34 36 40 42 44 52 58 60 62 64 66 27 68 75 13 17 19 46 48 50 56 70 11 15 23 55 72 39 
11 15 22 23 26 28 29 34 36 40 42 44 52 58 60 62 66 68 72 75 2 3 5 7 9 31 38 54 64 13 17 19 46 48 50 56 70 
11 15 22 23 26 28 29 34 36 40 42 44 52 58 60 62 66 68 72 75 2 3 5 7 9 31 38 54 64 14 17 19 46 48 50 56 70 
11 15 22 23 26 28 29 34 36 40 42 44 52 58 60 62 66 68 72 75 17 19 38 46 48 55 56 70 2 3 5 7 9 13 31 50 64 
11 15 22 23 26 28 29 34 36 40 42 44 52 58 60 62 66 68 72 75 17 19 38 46 48 55 56 70 2 3 5 7 9 31 64 14 50 
1 4 5 7 9 21 25 28 29 33 34 36 38 40 42 44 52 54 58 60 62 64 66 68 70 74 11 13 15 17 19 46 48 56 24 51 73 
1 4 5 7 9 21 25 28 29 33 34 36 38 40 42 44 52 54 58 60 62 64 66 68 70 74 12 15 20 24 47 51 73 13 17 48 56 
4 6 7 9 1 21 25 28 29 34 36 38 40 42 54 68 74 11 15 17 19 46 48 56 58 60 62 66 33 64 24 50 73 13 44 52 71 
4 5 7 10 33 64 1 24 73 50 71 13 44 52 54 68 74 17 25 28 29 34 36 38 40 42 48 56 58 60 62 66 12 15 19 21 46 
12 15 20 47 50 1 4 5 7 9 21 25 28 29 33 34 36 38 40 42 44 52 54 58 60 62 64 66 68 70 74 13 17 48 56 24 73 
1 17 48 56 68 21 28 33 54 73 12 13 15 20 47 64 66 71 4 5 7 9 24 25 29 34 36 40 42 44 50 52 58 60 62 38 74 
24 33 51 72 36 40 60 63 64 66 11 13 15 17 19 46 48 56 1 4 5 7 9 21 25 28 29 34 54 68 74 38 42 44 52 58 70 
4 31 64 1 21 25 28 29 34 36 38 40 42 54 68 74 11 15 17 19 46 48 56 58 60 62 66 24 50 73 13 44 52 7 9 6 71 
4 5 7 10 71 31 64 73 13 44 52 54 68 74 17 25 28 29 34 36 38 40 42 48 56 58 60 62 66 12 15 19 21 46 1 24 50 
12 15 24 73 1 20 21 28 36 38 40 42 44 47 50 52 54 58 60 62 66 68 70 74 4 5 7 9 25 29 31 34 64 13 17 48 56 
1 17 21 28 48 54 56 12 13 15 20 47 31 64 73 38 71 74 4 5 7 9 24 25 29 34 36 40 42 44 50 52 58 60 62 66 68 
4 6 7 9 13 19 44 52 25 29 34 36 40 42 46 58 60 62 66 1 21 28 54 68 74 33 64 39 51 71 11 15 17 48 56 24 73 
17 34 36 40 42 44 48 52 56 58 60 62 66 4 5 7 10 33 64 25 29 39 46 51 71 1 21 28 54 68 74 13 24 73 12 15 19 
33 64 66 12 20 47 1 4 5 7 9 21 25 28 29 34 54 68 74 36 39 40 42 44 51 52 58 60 62 71 13 17 48 56 24 73 15 
4 6 7 9 13 19 44 52 25 29 34 36 40 42 46 58 60 62 66 1 21 28 54 68 74 33 64 24 50 73 11 15 17 48 56 39 71 
3 5 7 9 12 16 18 20 21 23 25 29 31 34 36 38 40 42 44 48 52 56 58 60 62 64 66 70 72 28 68 51 54 74 1 13 47 
1 13 21 48 56 4 5 7 9 12 16 18 20 24 25 29 34 36 38 40 42 44 46 50 52 54 58 60 62 68 74 28 33 64 72 66 70 
21 28 48 56 66 24 31 51 64 72 11 16 46 1 4 5 7 9 25 29 34 36 38 40 42 44 52 54 58 60 62 68 74 13 18 20 70 
17 25 29 34 37 38 40 42 44 52 56 58 60 62 66 70 1 11 15 19 21 28 46 54 68 74 24 51 72 3 5 7 9 13 31 64 49 
24 49 50 72 17 25 29 34 37 38 40 42 44 52 56 58 60 62 66 70 1 21 28 54 68 74 13 20 47 3 5 7 9 11 15 31 64 
12 14 16 44 52 3 5 7 9 17 25 29 34 36 38 40 42 48 56 58 60 62 66 70 1 21 24 28 54 68 72 74 33 64 20 47 50 
4 5 8 9 24 33 51 64 72 25 29 34 36 38 40 42 71 1 14 21 28 44 52 54 68 74 11 15 17 19 46 48 56 58 60 62 66 
4 5 7 10 33 64 25 29 34 36 38 40 42 71 1 14 21 28 44 52 54 68 74 11 15 17 19 46 48 56 58 60 62 66 24 51 72 
1 4 5 7 9 14 17 21 25 28 29 34 36 38 40 42 44 48 52 54 56 58 60 62 66 68 70 74 11 16 19 46 24 33 51 64 72 
4 5 8 9 25 29 34 36 38 40 42 71 1 21 24 28 54 68 72 74 33 64 17 19 44 46 48 52 56 58 60 62 66 14 51 12 16 
15 24 51 72 1 4 5 7 9 21 25 28 29 33 34 36 38 40 42 44 52 54 58 60 62 64 66 68 70 74 12 20 47 14 17 48 56 
1 21 24 28 36 38 40 42 44 51 52 54 58 60 62 66 68 70 74 4 5 7 9 20 25 29 34 47 33 64 72 14 17 48 56 12 16 
33 72 25 29 34 36 38 40 42 71 1 14 21 28 44 52 54 68 74 4 5 7 24 50 11 15 17 19 46 48 56 58 60 62 66 10 64 
28 33 64 66 71 1 4 5 7 9 25 29 34 36 38 40 42 44 52 54 58 60 62 68 74 12 15 19 21 46 24 50 72 14 17 48 56 
12 15 20 47 50 72 1 4 5 7 9 21 25 28 29 33 34 36 38 40 42 44 52 54 58 60 62 64 66 68 70 74 14 17 48 56 24 
1 4 5 7 9 21 25 28 29 33 34 36 38 40 42 44 52 54 58 60 62 64 66 68 70 74 20 24 47 50 72 14 17 48 56 12 16 
20 24 47 50 73 1 4 5 7 9 14 17 21 25 28 29 34 36 38 40 42 44 48 52 54 56 58 60 62 66 68 70 74 12 16 31 64 
1 4 5 7 9 14 17 21 25 28 29 34 36 38 40 42 44 48 52 54 56 58 60 62 66 68 70 74 24 31 64 72 20 47 50 12 16 
4 5 7 9 25 29 33 34 12 15 19 21 46 14 36 40 42 44 52 58 60 62 66 39 54 68 71 74 24 51 72 28 64 1 17 48 56 
28 33 64 14 24 50 70 72 12 16 18 20 21 48 56 3 5 7 9 25 29 34 36 40 42 44 52 58 60 62 66 1 38 54 68 74 47 
3 5 7 9 14 16 20 21 25 29 31 34 36 38 40 42 44 48 52 56 58 60 62 64 66 24 47 50 70 73 1 11 28 54 68 74 18 
11 16 20 21 46 48 56 3 5 7 10 25 28 29 31 34 64 14 24 50 72 1 36 38 40 42 44 52 54 58 60 62 66 68 74 18 71 
11 18 54 24 64 72 1 16 20 21 28 48 56 68 74 3 5 7 10 14 25 29 31 34 50 36 38 40 42 44 52 58 60 62 66 70 47 
1 12 16 18 20 23 36 40 42 44 52 58 60 62 72 21 38 46 48 56 71 3 5 7 10 25 28 29 31 34 64 51 54 68 74 14 66 
4 5 7 10 33 64 11 16 20 21 46 48 56 24 51 54 68 72 74 44 52 58 60 62 66 71 25 28 29 34 36 38 40 42 1 14 18 
4 5 7 9 12 16 18 20 21 25 29 34 36 40 42 44 48 52 56 58 60 62 24 51 54 70 72 74 1 14 38 46 28 33 64 66 68 
4 5 7 9 12 16 18 20 24 25 29 34 36 38 40 42 44 46 50 52 54 58 60 62 68 74 28 33 64 72 66 70 1 14 21 48 56 
4 5 7 9 12 16 18 20 24 25 29 34 36 38 40 42 44 46 50 52 54 58 60 62 68 74 28 33 64 72 1 14 71 21 48 56 66 
21 28 48 56 66 4 5 7 9 12 16 18 20 24 25 29 34 36 38 40 42 44 46 50 52 54 58 60 62 68 74 31 64 73 1 14 70 
21 28 48 56 66 4 5 7 9 12 16 18 20 24 25 29 34 36 38 40 42 44 46 50 52 54 58 60 62 68 74 31 64 73 1 14 71 
21 28 48 56 66 4 5 7 9 12 16 18 20 24 25 29 34 36 38 40 42 44 46 50 52 54 58 60 62 68 74 1 14 31 64 72 70 
21 28 48 56 66 4 5 7 9 12 16 18 20 24 25 29 34 36 38 40 42 44 46 50 52 54 58 60 62 68 74 1 14 71 31 64 72 
11 16 18 20 46 1 14 39 54 66 68 71 74 3 5 7 10 25 28 29 31 34 64 21 36 40 42 44 48 52 56 58 60 62 24 51 72 
1 3 5 7 9 14 23 31 34 36 40 42 44 51 52 58 60 62 64 66 72 12 16 18 20 21 48 56 25 29 39 46 54 71 74 28 68 
24 64 72 1 28 46 54 68 74 14 36 39 40 42 44 51 52 58 60 62 66 71 9 25 29 33 34 4 5 7 12 16 18 20 21 48 56 
17 19 21 46 3 5 7 9 25 29 49 24 34 37 40 50 56 60 62 66 72 28 42 44 52 58 64 70 1 38 54 68 74 11 14 15 33 
3 5 7 9 11 15 31 49 64 17 25 29 34 37 38 40 42 44 52 56 58 60 62 66 70 1 21 24 28 54 68 72 74 14 20 47 50 
3 5 7 9 12 13 16 18 20 23 25 29 31 34 36 38 40 42 64 72 21 44 48 52 56 58 60 62 66 70 1 28 68 74 47 55 51 
3 5 7 9 12 13 16 18 20 23 25 29 31 34 36 38 40 42 64 72 21 44 48 52 56 58 60 62 66 1 28 68 74 47 55 50 70 
11 15 19 46 49 17 25 29 34 37 38 40 42 44 52 56 58 60 62 66 70 1 21 23 28 55 68 72 74 3 5 7 9 13 31 64 51 
11 15 19 46 49 17 25 29 34 37 38 40 42 44 52 56 58 60 62 66 70 1 21 23 28 55 68 72 74 3 5 7 9 13 31 64 50 
3 5 7 9 11 15 31 49 64 17 25 29 34 37 38 40 42 44 52 56 58 60 62 66 70 1 21 23 28 55 68 72 74 13 20 47 50 
12 16 21 23 28 55 72 3 5 8 9 25 29 31 34 38 64 71 74 17 19 36 40 42 44 46 48 51 52 56 58 60 62 66 1 14 68 
1 17 48 56 68 20 23 47 12 15 55 72 3 5 7 10 25 29 31 34 64 66 14 36 40 42 44 50 52 58 60 62 28 38 70 21 74 
